"Australian Grand Prix","22","77.46776425674064","0.10820","187.73536289985802","322","1","109.36999781598941","4969.024933848972","12896","0","5040.5652271555255","52.69896"
"Australian Grand Prix","18","81.46922469049082","0.19332","187.45053964476926","329","1","110.00003526156473","4767.024526765724","13096","0","4836.881967148331","64.08508"
"Australian Grand Prix","14","82.32481719279473","0.17330","187.41003651184514","319","1","109.54813023331403","4836.2888052106655","12994","0","4796.572270788132","62.70914"
"Australian Grand Prix","63","98.04858208745898","0.62581","168.03053259871442","324","2","73.28003014482815","1767.183574190922","12228","0","3642.161916790083","84.16446"
"Australian Grand Prix","23","100.36665965692312","0.65561","160.38508239375543","316","1","53.656003495940695","945.0103806228374","13261","0","2777.626076163674","89.22858"
"Australian Grand Prix","16","101.4563959717163","0.83116","133.43037404236142","294","1","34.186210040921644","636.8932627722369","12682","0","1946.3643228516848","100.00000"
"Austrian Grand Prix","55","80.12770238893762","0.17289","206.17842011110065","327","1","115.6209261428799","6384.146791145558","12642","0","4886.686478220514","39.91838"
"Austrian Grand Prix","16","80.52235595814203","0.26904","205.88716793391532","314","1","115.39145236353271","6492.930479713464","12635","0","4811.9432159000135","43.52945"
"Austrian Grand Prix","1","83.91680658614527","0.18005","205.74306569343065","323","1","114.995414722733","6322.932945804709","12178","0","4956.813501580436","19.62891"
"Austrian Grand Prix","44","83.35276229092752","0.19491","204.95774387424873","324","1","114.38573870343383","6319.931624684399","13121","0","4821.885365650177","18.02008"
"Austrian Grand Prix","4","78.94479171875781","0.19312","204.16503496503498","320","1","115.16761267074924","6658.562092654571","12761","0","4944.796158337234","43.44137"
"Austrian Grand Prix","10","84.1102890571232","0.11908","204.0209003965477","320","5","113.84238571957634","6488.204685573366","12355","0","4954.751232316828","14.96389"
"Austrian Grand Prix","18","84.32838945039173","0.14462","203.7649307660031","325","1","114.6522206669228","6390.474399624215","12454","0","4881.915078560643","14.65563"
"Austrian Grand Prix","11","78.8412530177236","0.12439","203.40461567094732","331","1","115.24713713890871","6354.025042569432","12872","0","4970.648292520524","16.25272"
"Austrian Grand Prix","14","85.71343659942363","0.13202","202.80665367483297","315","1","114.500621706355","6424.4362926428275","12756","0","4836.067170770927","15.35729"
"Austrian Grand Prix","63","84.08003742009251","0.18775","202.7347742467259","327","2","113.88688817853728","6448.995684340321","13282","0","4876.568301009357","39.99472"
"Austrian Grand Prix","20","90.80296484204685","0.42860","202.62323793250746","327","1","114.39569977402772","6580.637396512242","12678","0","4544.222517518611","45.28800"
"Austrian Grand Prix","23","82.73394397699435","0.20742","202.40568759444977","325","1","113.74846214347848","6465.017321355176","12925","0","4831.058055351055","20.43920"
"Austrian Grand Prix","31","83.81326362781955","0.14829","202.21092322825425","333","5","113.84924878114509","6311.534466560977","12368","0","4909.89328562692","13.49011"
"Austrian Grand Prix","21","92.59176470588235","0.40324","202.14544859507222","322","1","114.14749829168375","6304.604309788034","12761","0","4948.044621793928","12.04862"
"Austrian Grand Prix","81","82.66866727399389","0.18819","201.81733601383888","327","1","113.88061669719961","6545.252069755153","12392","0","4871.265825254145","42.93054"
"Austrian Grand Prix","2","81.91796759066897","0.13514","200.92304865162862","327","1","113.68120507457151","6432.853414362045","13190","0","4845.825037659827","14.75251"
"Austrian Grand Prix","77","88.28002135714979","0.26907","200.63814192129735","324","2","113.23393070573292","6411.493335681992","12670","0","4839.686866548073","35.74658"
"Austrian Grand Prix","24","88.29301722541211","0.27118","200.61099394828534","323","2","113.18467633752329","6349.750660560155","12376","0","4829.189034512924","36.48641"
"Austrian Grand Prix","22","82.98489216929997","0.12753","200.49067497594282","324","1","112.88990376037448","6500.158152780225","12986","0","4972.532204912239","15.63619"
"Austrian Grand Prix","27","98.49109818438217","0.58890","172.13095677872184","315","2","71.0462701279735","1722.93687980741","12666","0","3558.4849745891183","41.53309"
"Azerbaijan Grand Prix","1","81.17961614059429","0.15788","187.91086623553437","349","1","111.52628749033931","6513.981831798514","12558","0","4826.745789571907","22.55631"
"Azerbaijan Grand Prix","16","80.38755020080322","0.26545","186.04003954522986","338","1","110.96446976578314","6778.478669699323","12621","0","4577.9265238121325","48.79896"
"Azerbaijan Grand Prix","31","85.98777355388883","0.21647","185.89826565143824","340","5","110.96161154261911","6535.688644180628","12167","0","4757.928443813142","45.81715"
"Azerbaijan Grand Prix","27","88.60441148507321","0.41321","185.70791475768146","349","1","111.69606526662594","6900.233135470987","12740","0","4276.786443654915","48.94874"
"Azerbaijan Grand Prix","55","80.92347043175772","0.19527","185.66068266974102","334","1","111.06626954320585","6680.388799511817","12567","0","4592.580396709893","46.06402"
"Azerbaijan Grand Prix","81","80.52737413016783","0.20864","185.6362069690219","347","1","111.3619593245689","6606.90086541662","12219","0","4711.187661479171","26.41740"
"Azerbaijan Grand Prix","4","80.0142651148419","0.21020","185.52200730080142","342","1","111.32324192558387","6698.250832131366","12521","0","4709.4712576223355","26.56718"
"Azerbaijan Grand Prix","63","84.88751348297293","0.20451","185.115524060646","345","1","110.62379199927885","6627.06196604904","12725","0","4706.81042584268","27.51581"
"Azerbaijan Grand Prix","23","83.45033539039441","0.23158","185.0857862691581","348","1","111.14473502359326","6531.454426938866","12988","0","4687.302202124729","27.14135"
"Azerbaijan Grand Prix","20","84.11388286334056","0.22418","184.4646680063979","357","1","111.49199937285844","6732.045406634861","12788","0","4599.007262560466","30.54754"
"Azerbaijan Grand Prix","44","79.18636363636364","0.21039","184.34104376966775","345","1","110.95401126155198","6582.874209475202","13297","0","4653.121255425153","27.48253"
"Azerbaijan Grand Prix","2","82.75303947565918","0.25175","184.15787932044523","346","1","111.0932568188772","6487.87595695107","13126","0","4675.725080383719","47.69500"
"Azerbaijan Grand Prix","10","83.57103870788082","0.15142","184.0418837428724","349","5","110.66547443658021","6836.2333018972595","12587","0","4765.170748925191","41.87285"
"Azerbaijan Grand Prix","14","80.04426398261467","0.16041","183.96385196126704","341","1","111.24074978819948","6649.5984966159995","12726","0","4652.152312574103","23.91546"
"Azerbaijan Grand Prix","22","83.84175103543488","0.15106","183.82582176920872","349","1","110.78607902643844","6881.5577221790745","13242","0","4893.660791971476","24.66437"
"Azerbaijan Grand Prix","18","80.58170752516922","0.17128","182.97570932843436","342","1","111.12017328757781","6626.483496061245","12607","0","4671.772331145529","25.68512"
"Azerbaijan Grand Prix","77","84.5405018981413","0.24370","182.64137021311677","346","2","109.31945273335907","6511.73887717741","13030","0","4635.906303759131","43.88383"
"Azerbaijan Grand Prix","24","91.00796847256507","0.40361","180.46922862712336","345","1","107.93124341115798","4792.265311217131","12480","0","4860.951510606099","43.20149"
"Azerbaijan Grand Prix","21","99.8099481676821","0.54377","160.75617098133654","341","1","73.98068262209469","1782.2369077998446","12904","0","3715.0318707841834","17.20848"
"Azerbaijan Grand Prix","11","77.58481475328128","0.14096","145.04383894025838","347","1","111.27381286402552","6555.742649506269","12717","0","4847.203661009893","23.99867"
"Bahrain Grand Prix","10","83.38172073992969","0.12946","186.7047458506224","330","5","106.75436121155971","6476.452765839456","12581","0","4888.299868221847","26.69902"
"Bahrain Grand Prix","18","85.20421566452185","0.28937","186.6005712824011","326","1","106.28581549737372","6489.77493414668","12554","0","4765.207273365445","31.44323"
"Bahrain Grand Prix","11","81.77350631941785","0.23801","186.54437340153453","331","1","106.37526821112026","6504.793178982393","12611","0","4842.060007710308","26.80993"
"Bahrain Grand Prix","55","84.17645504974905","0.27373","186.02655310621242","329","1","106.3146302654371","6766.891834188271","12718","0","4499.811572341787","40.24123"
"Bahrain Grand Prix","1","83.48389634656046","0.23588","185.9299868460135","309","1","105.93264420732845","6320.384361569389","12317","0","4748.853913580297","25.44850"
"Bahrain Grand Prix","14","83.38220335235063","0.26355","185.63583670405737","329","1","105.93928092443169","6504.461472341605","12676","0","4612.729211005832","27.69999"
"Bahrain Grand Prix","77","85.68159155342653","0.23189","184.83536255973405","322","2","104.54343507090664","6517.5296825176765","12559","0","4704.6262428915115","30.32026"
"Bahrain Grand Prix","27","84.3654177845918","0.25268","184.7116972863644","332","1","105.83901305759235","6629.59157077499","12631","0","4522.908826633247","40.56287"
"Bahrain Grand Prix","44","82.44266390158835","0.23807","184.56248448233055","334","2","106.01035910207372","6452.72826840427","12770","0","4567.825550698266","25.58159"
"Bahrain Grand Prix","20","85.19164784468259","0.24827","184.2527934134252","330","1","105.55278630085829","6774.615610702897","12580","0","4446.390785769481","42.17940"
"Bahrain Grand Prix","63","85.06907666369136","0.22213","184.22115503524466","329","1","106.01617669909716","6629.203826424511","12818","0","4586.727020494499","25.59823"
"Bahrain Grand Prix","22","86.63958295057873","0.25695","184.0517875594131","334","1","106.07459322569727","6766.710605850548","12885","0","4863.810201129126","29.39969"
"Bahrain Grand Prix","2","83.07397693872937","0.28754","184.04805386071953","335","1","105.80904952366828","6474.805517815056","12609","0","4463.061729729949","29.75184"
"Bahrain Grand Prix","31","90.97943582636685","0.38844","183.67349009310098","330","5","103.70977712319554","4681.894523776515","12151","0","4900.18501053457","25.77846"
"Bahrain Grand Prix","16","89.4439463873602","0.37710","183.65659805236456","326","1","105.45418014570345","4870.200499098849","12651","0","4954.715410364541","39.07389"
"Bahrain Grand Prix","23","82.27174567866908","0.28903","182.97181533903884","332","1","105.52441647453853","6526.432108692638","13144","0","4660.449285416442","28.68987"
"Bahrain Grand Prix","4","83.77121754076276","0.27295","182.92326985206597","327","1","105.56319586268746","6715.29161236656","12621","0","4718.748881085777","27.58076"
"Bahrain Grand Prix","24","82.89866929985423","0.24140","182.62842030735914","332","1","104.7430559175269","6368.293719672813","12588","0","4628.760329131914","30.55040"
"Bahrain Grand Prix","21","86.07467365367519","0.25523","182.37382281856821","329","1","105.32586658490762","6594.884486344101","13036","0","4817.125027623411","26.82379"
"Bahrain Grand Prix","81","98.15952514189783","0.60419","165.6918809201624","328","1","75.85828001074093","2213.8444197975878","12785","0","3880.5856983175145","73.85277"
"Belgian Grand Prix","1","82.07395130872099","0.12847","212.6094899169632","341","2","121.84768293833608","6390.163893762478","12621","0","4882.471277697712","20.46706"
"Belgian Grand Prix","27","88.30234642968506","0.37425","211.41575406374307","345","1","122.03844335649546","6704.546070542682","12641","0","4451.676696171189","38.53833"
"Belgian Grand Prix","63","83.27670232194104","0.16940","210.41252172279366","350","2","121.02902037356007","6524.780143989352","12829","0","4942.295840629002","23.85807"
"Belgian Grand Prix","23","75.69254020070125","0.13637","210.40722564965415","350","1","123.12921530463949","6710.121422953596","13110","0","4886.9127647376545","17.28175"
"Belgian Grand Prix","24","86.10761343490968","0.26084","209.97441038861834","349","1","122.25742673277428","6386.136215137032","12764","0","4858.163532020538","38.04828"
"Belgian Grand Prix","4","73.59084912132566","0.11229","209.94640762119292","338","1","120.7552746354569","6653.846118942465","12598","0","4931.268379826245","15.76018"
"Belgian Grand Prix","16","81.93663254684247","0.26233","209.92377291266232","320","1","121.34981285236609","6673.52271764777","12640","0","4792.833381767075","44.88172"
"Belgian Grand Prix","44","80.7535421875766","0.17911","209.8999530516432","330","1","121.57906753225174","6441.85591989836","13133","0","4852.806594450978","23.65842"
"Belgian Grand Prix","11","77.06335856462013","0.10091","209.83805156520518","318","1","121.13395559562375","6430.453747958134","12862","0","4834.952040889005","20.05566"
"Belgian Grand Prix","77","88.32056032076333","0.24572","209.73532499761382","349","1","122.04304422193819","6344.14689333898","12571","0","4866.388899376988","38.18440"
"Belgian Grand Prix","14","81.69127477077788","0.10829","209.56924013866765","335","1","121.29094759903984","6553.230352713413","12334","0","4826.833285862485","16.86430"
"Belgian Grand Prix","10","81.91620078855999","0.10790","209.3599027037141","354","5","121.35040537683476","6568.057565490955","12458","0","4841.512267467807","34.99304"
"Belgian Grand Prix","3","83.44822772517601","0.10754","209.35112725917645","347","1","121.88335015497803","6566.603757033094","12683","0","4916.612114678823","38.95577"
"Belgian Grand Prix","20","83.13948335179894","0.13528","209.24223081582258","350","1","121.62723634074676","6750.525712384294","12823","0","4791.154946826901","39.74227"
"Belgian Grand Prix","31","81.03600847258178","0.13283","209.2375825101821","349","5","121.34162850196282","6560.467904894428","12113","0","4696.9587472816675","20.31883"
"Belgian Grand Prix","18","80.09895158440335","0.11604","209.1835274308966","344","1","120.87073093939006","6619.431968056144","13091","0","4877.224882188615","19.51116"
"Belgian Grand Prix","22","81.93998459624385","0.10324","209.1021382117625","342","1","121.2617731049844","6517.992014035937","12797","0","4907.876551261186","14.04804"
"Belgian Grand Prix","2","77.21268436578171","0.12539","208.7214769678505","356","1","122.15147502034824","6859.286556960494","13224","0","4900.475261456085","18.96061"
"Belgian Grand Prix","55","86.84320728603956","0.42072","201.44870150689323","337","1","111.17846988653758","3918.8299050154274","12574","0","4764.73846696929","45.08742"
"Belgian Grand Prix","81","98.94142361620011","0.57874","145.93161512027493","306","1","49.67523554590576","885.038417327122","12531","0","2624.9714337123633","92.66441"
"British Grand Prix","20","92.49180930379082","0.32772","209.7969473764143","323","1","113.44158890072822","4087.3112115893746","12628","0","4988.154986885339","61.42428"
"British Grand Prix","27","79.95273535129131","0.12577","206.08324498732426","330","1","115.86790989402463","6661.461403456585","12692","0","4851.165032155171","44.46560"
"British Grand Prix","55","85.56968745326753","0.37918","205.54240485941742","331","1","116.69701648065572","6619.740547937055","12549","0","4742.235023353394","47.62769"
"British Grand Prix","63","77.39855361311999","0.10060","205.32394171990623","326","1","116.0878415257762","6490.457566112384","12510","0","4827.348985818869","20.53723"
"British Grand Prix","81","72.1650677957018","0.09349","205.1505262674082","323","1","116.23166954206965","6605.79742392242","12731","0","4863.186508947246","44.08186"
"British Grand Prix","18","78.17448349560675","0.11798","204.9303105475928","334","1","116.3770587141111","6568.007496207276","12613","0","4825.940780738606","24.32400"
"British Grand Prix","1","77.56873068559003","0.10953","204.90044999540822","321","1","115.81849646145011","6493.64193711515","12294","0","4887.358675459565","24.19014"
"British Grand Prix","22","77.54088085200799","0.08469","204.87702888583217","331","1","115.82833970852059","6613.327780587203","12758","0","4963.193107331399","23.97002"
"British Grand Prix","16","81.36254422169812","0.34878","204.8548742427024","333","1","116.73372555614931","6660.04625635839","12459","0","4769.569375779521","48.06794"
"British Grand Prix","44","73.34285119883498","0.11009","204.4116190563529","325","2","115.73057496258608","6344.396495820567","12966","0","4728.703150935367","20.66514"
"British Grand Prix","2","76.13452415812591","0.11316","204.3331043956044","332","1","115.88302794320748","6489.787518219949","12962","0","4791.593422777414","22.56299"
"British Grand Prix","24","85.53965654391465","0.24351","204.2253998808378","332","1","115.26449186862693","6476.313442603445","12616","0","4799.913766460771","45.96186"
"British Grand Prix","77","84.77442591249698","0.23021","204.1876459544851","324","2","115.40684858624724","6563.560073772199","12589","0","4835.947495425168","45.02186"
"British Grand Prix","14","81.00940678464342","0.12681","203.80881806355697","323","1","116.65129082394907","6446.084600053544","12820","0","4778.472178175656","40.47654"
"British Grand Prix","21","80.24360550190225","0.11304","203.5999635086439","335","1","115.79977245590162","6590.617425707232","13094","0","4910.136052316342","23.72609"
"British Grand Prix","23","74.09352268791133","0.12800","203.5708997852214","330","1","115.78388307602775","6505.487164232382","13207","0","4763.603723758129","22.65818"
"British Grand Prix","4","77.78213220105577","0.09986","203.29607002826663","312","1","116.55895460274371","6676.4440610405445","12573","0","4929.410952413796","44.52807"
"British Grand Prix","11","76.05316398786108","0.10974","202.837225212077","339","1","116.00113179829332","6529.4551268703335","12578","0","4790.656284716624","24.80590"
"British Grand Prix","10","82.05077989601386","0.14630","202.05304204111147","318","5","115.940000992562","5834.675194098224","12261","0","4940.262492143768","22.88128"
"British Grand Prix","31","98.90020166248586","0.51197","194.5862464183381","318","5","78.15199391325434","1575.7528631347236","11978","0","3577.6448090319523","9.97412"
"Canadian Grand Prix","11","80.16577047165464","0.16791","185.268082737356","337","1","108.30715360503993","6213.086914785661","12753","0","4795.044737022531","25.34215"
"Canadian Grand Prix","10","82.56884979151836","0.16969","184.73929180887373","338","5","107.77681626086174","6503.144208880722","12257","0","4729.992399639652","43.98398"
"Canadian Grand Prix","1","80.94880103694102","0.18296","184.11036564911103","332","1","107.8431512487054","6425.522256657799","12359","0","4680.617307191438","26.97677"
"Canadian Grand Prix","31","82.30001684541524","0.15619","184.09214784534151","327","5","106.94442396648186","6366.7399961602805","12299","0","4740.41549204235","21.10474"
"Canadian Grand Prix","55","78.94500750750751","0.21741","183.8779303415941","338","1","108.79861300159686","6563.410904802392","12612","0","4528.3343394751055","48.08425"
"Canadian Grand Prix","14","83.04457917261055","0.19607","183.7235353281368","330","1","107.74439370682583","6426.099668138559","13177","0","4679.280131127434","28.59219"
"Canadian Grand Prix","16","74.7258621443245","0.22114","183.53742208091035","344","1","108.41917414522504","6680.911220207893","12731","0","4589.871084314555","48.08151"
"Canadian Grand Prix","81","78.07067121083026","0.19909","182.90480749219563","336","1","107.73100737301345","6662.497133923919","12750","0","4715.440334909926","48.13362"
"Canadian Grand Prix","27","83.24166301543255","0.22830","182.85690810264188","338","1","107.4861482222815","6579.323084940073","12837","0","4680.702647421807","48.13911"
"Canadian Grand Prix","4","75.45002118743821","0.22054","182.70965321773926","336","1","108.53464218800204","6734.034886591152","12818","0","4756.480728263358","48.13088"
"Canadian Grand Prix","44","81.59911270530489","0.21072","182.67051097886312","324","1","107.4547153113359","6397.706864869312","13018","0","4626.559542087751","27.98058"
"Canadian Grand Prix","22","83.08327425424007","0.14086","182.1190661160404","337","2","107.71650186661932","6629.889059543073","12916","0","4843.440041643354","23.81997"
"Canadian Grand Prix","23","78.89543808834178","0.23291","181.95202484573576","345","1","107.32405763153231","6666.248566961959","13236","0","4598.388157164959","36.54316"
"Canadian Grand Prix","18","81.18483671843887","0.21590","181.94158047165908","340","1","107.75117526777836","6429.674638655001","13013","0","4634.475175994994","46.31524"
"Canadian Grand Prix","63","86.43920919263385","0.28162","181.23501073467037","336","1","107.12272342795517","5201.703985079948","12684","0","4807.188384779256","30.22408"
"Canadian Grand Prix","77","83.62797222750618","0.23609","181.17095932838862","336","1","107.09132079407013","6491.7094703930225","12649","0","4642.5155347414975","42.89241"
"Canadian Grand Prix","20","81.24450312293709","0.20948","180.70065392144613","340","1","107.34284149908211","6466.460601738844","12627","0","4590.456451884576","48.10620"
"Canadian Grand Prix","24","84.4347599391701","0.29344","180.4152243458289","343","1","107.10542935661115","6415.207728806122","12560","0","4629.349444332277","42.83207"
"Canadian Grand Prix","21","81.59535247458385","0.14953","179.6472007524639","339","1","107.45879215188617","6600.921587449604","12866","0","4765.905411100793","23.47988"
"Canadian Grand Prix","2","100.04540726516242","0.64378","147.04552452166263","337","1","57.688463478465195","1255.1047969062834","12866","0","3016.3412752003505","20.23532"
"Dutch Grand Prix","24","90.79076758236852","0.48629","177.49566119600075","324","1","99.42744478185745","4410.706603451222","12534","0","4847.272698070458","66.04519"
"Dutch Grand Prix","1","69.2090395480226","0.12169","171.68540066713211","307","1","100.12340650544373","5400.829660003417","13084","0","4805.325788814214","50.34171"
"Dutch Grand Prix","4","67.36595198015416","0.16378","171.58044377286464","333","1","100.34354806398332","5484.040855117034","12858","0","4926.598628580435","73.06296"
"Dutch Grand Prix","81","67.11965767364191","0.11586","171.29793475709928","338","1","99.76353326520331","5505.281436869981","12879","0","4927.137775702635","64.64847"
"Dutch Grand Prix","55","68.37187127532778","0.29338","171.14267761065074","335","1","100.21066001509072","5438.107551682898","12710","0","4742.466492391191","69.01589"
"Dutch Grand Prix","31","70.2681446427653","0.14219","171.14014186620685","325","5","99.69477135436618","5399.240560396378","12297","0","4680.260043665871","51.76832"
"Dutch Grand Prix","14","70.26551373346898","0.12192","171.06175501882058","324","1","100.11523264598699","5365.655603963779","13371","0","4766.3136647115225","49.44686"
"Dutch Grand Prix","20","80.81405256828724","0.35418","170.96778416980757","329","1","99.52739070075816","5636.66032376559","13222","0","4398.553773853275","65.97471"
"Dutch Grand Prix","27","73.49426703307117","0.18476","170.67025467025468","337","1","99.42000368186787","5526.166111395865","12702","0","4687.179130408594","70.06663"
"Dutch Grand Prix","10","72.63730008132285","0.10744","170.4962461875342","334","5","99.65961159539518","5437.033807449171","12508","0","4834.056705899391","50.38869"
"Dutch Grand Prix","11","66.94606560676192","0.11321","170.45321351826527","304","1","100.08268776832419","5195.052409021015","13028","0","4831.510777917589","51.08064"
"Dutch Grand Prix","63","73.52034095311895","0.15432","170.32411478824346","328","1","99.77093562036542","5484.646740987528","13227","0","4804.05684857882","52.68666"
"Dutch Grand Prix","18","68.64749526130517","0.12248","170.04110868888196","330","1","99.51058095925437","5374.3785451905005","13516","0","4804.194354126349","49.65189"
"Dutch Grand Prix","44","65.9622641509434","0.15917","169.6297900061312","334","1","99.8605744127002","5282.109132069025","12974","0","4660.840987338975","52.80412"
"Dutch Grand Prix","23","63.649155227032736","0.13961","169.51050912584054","329","1","99.38737488174345","5483.210703912523","13496","0","4845.314518366143","49.32940"
"Dutch Grand Prix","77","79.70762675756285","0.25056","169.38841085271318","334","1","98.9410874161684","5387.013839056894","12773","0","4791.306143506467","65.55399"
"Dutch Grand Prix","16","87.53891842048166","0.59143","168.62170398833973","332","1","88.65945629823963","3278.439048351273","12575","0","4574.035039594705","40.10977"
"Dutch Grand Prix","22","68.91519086973632","0.11014","168.44866977873923","326","1","99.38768734467645","5558.075345976423","12717","0","4829.654309248543","50.05126"
"Dutch Grand Prix","40","74.2467042313417","0.12743","168.44771913791791","326","1","99.08539187037132","5429.565799589954","13097","0","4850.257456546193","66.00034"
"Dutch Grand Prix","2","97.22756429836886","0.63397","152.78571428571428","301","1","61.409188524727824","1510.1793738253887","13965","0","3438.3125587462882","13.22185"
"Hungarian Grand Prix","14","76.6752798285306","0.16088","177.92706766917294","320","1","98.81320669552825","6384.9534649968755","13520","0","4690.934000963845","12.29795"
"Hungarian Grand Prix","1","74.7338344202498","0.15830","177.54484916559693","318","1","97.87018807082542","6546.411208606123","12272","0","4579.648308346647","17.12532"
"Hungarian Grand Prix","18","77.42585966401843","0.16498","177.06044744617984","321","1","98.51806704349647","6383.0329792725","12549","0","4737.759601065456","11.85515"
"Hungarian Grand Prix","4","75.76205243868057","0.18068","177.04701166180757","316","1","98.36110005610375","6739.472684795306","12666","0","4744.421984064245","13.66439"
"Hungarian Grand Prix","63","76.96873421274208","0.15952","176.411425388869","321","2","96.86708470856139","6748.868408899514","12830","0","4674.38789200961","12.08606"
"Hungarian Grand Prix","44","72.48579649489929","0.14713","176.22950754409013","325","1","96.6959978726886","6468.635081904866","12981","0","4443.747336704213","15.59588"
"Hungarian Grand Prix","11","70.96387213832115","0.16050","176.13029801992175","327","1","98.16961540891789","6596.381217570834","12380","0","4731.0005480139125","17.07642"
